pair,contact_times
device33<->device41,2
device18<->device13,2
device51<->device64,2
device82<->device67,2
device16<->device31,2
device45<->device61,2
device78<->device72,2
device41<->device49,2
device68<->device72,2
device30<->device4,2
device94<->device95,2
device39<->device57,2
device97<->device89,2
device11<->device26,2
device21<->device17,2
device45<->device55,2
device26<->device31,2
device34<->device50,2
device9<->device20,2
device82<->device71,2
device51<->device43,2
device96<->device81,2
device55<->device34,2
device73<->device85,2
device16<->device25,2
device85<->device97,2
device68<->device74,2
device54<->device36,2
device85<->device94,2
device23<->device14,2
device52<->device47,2
device18<->device14,2
device10<->device26,2
device48<->device53,2
device20<->device22,2
device99<->device87,2
device28<->device20,2
device85<->device69,2
device20<->device13,2
device13<->device15,2
device84<->device77,2
device19<->device1,2
device13<->device19,2
device32<->device8,2
device6<->device9,2
device2<->device28,2
device21<->device5,2
device37<->device53,2
device7<->device19,2
device9<->device28,2
device16<->device24,2
device47<->device58,2
device3<->device18,2
device23<->device8,2
device45<->device47,2
device93<->device92,2
device55<->device64,2
device3<->device15,2
device75<->device97,2
device61<->device40,2
device93<->device95,2
device57<->device42,2
device11<->device20,2
device64<->device61,2
device42<->device53,2
device53<->device37,2
device4<->device9,2
device33<->device65,2
device69<->device85,2
device29<->device6,2
device73<->device92,2
device60<->device54,2
device2<->device30,2
device18<->device30,2
device36<->device40,2
device72<->device67,2
device7<->device20,2
device96<->device97,2
device10<->device20,2
device50<->device46,2
device54<->device61,2
device83<->device66,2
device97<->device98,2
device91<->device74,2
device9<->device29,2
device19<->device18,2
device52<->device33,2
device14<->device20,2
device24<->device12,2
device91<->device78,2
device78<->device90,2
device69<->device95,2
device66<->device91,2
device35<->device33,2
device91<->device90,2
device44<->device57,2
device72<->device70,2
device50<->device44,2
device22<->device24,2
device62<->device52,2
device30<->device12,2
device47<->device42,2
device17<->device18,2
device86<->device81,2
device24<->device26,2
device1<->device2,2
device39<->device58,2
device73<->device91,2
device94<->device79,2
device43<->device63,2
device30<->device22,2
device15<->device9,2
device91<->device94,2
device3<->device13,2
device15<->device17,2
device29<->device22,2
device86<->device92,2
device76<->device86,2
device10<->device2,2
device26<->device21,2
device63<->device61,2
device16<->device30,2
device75<->device67,2
device46<->device54,2
device91<->device69,2
device22<->device23,2
device70<->device83,2
device91<->device70,2
device7<->device1,2
device54<->device34,2
device52<->device64,2
device86<->device83,2
device56<->device44,2
device75<->device86,2
device13<->device27,2
device99<->device88,2
device90<->device75,2
device56<->device39,2
device4<->device3,2
device40<->device41,2
device91<->device76,2
device77<->device93,2
device67<->device69,2
device87<->device68,2
device41<->device56,2
device88<->device92,2
device6<->device14,2
device12<->device22,2
device23<->device17,2
device79<->device95,2
device96<->device88,2
device13<->device32,2
device75<->device82,2
device75<->device80,2
device65<->device62,2
device36<->device43,2
device59<->device45,2
device51<->device37,2
device84<->device82,2
device5<->device31,2
device61<->device38,2
device46<->device42,2
device2<->device1,2
device83<->device91,2
device91<->device95,2
device13<->device9,2
device48<->device39,2
device14<->device10,2
device39<->device46,2
device79<->device66,2
device56<->device41,2
device3<->device16,2
device23<->device10,2
device42<->device60,2
device26<->device7,2
device3<->device22,2
device89<->device92,2
device98<->device90,2
device29<->device9,2
device70<->device73,2
device25<->device29,2
device33<->device49,2
device27<->device8,2
device6<->device26,2
device77<->device83,2
device18<->device32,2
device30<->device20,2
device16<->device27,2
device98<->device88,2
device17<->device23,2
device79<->device81,2
device49<->device45,2
device8<->device13,2
device99<->device98,2
device7<->device11,2
device60<->device45,2
device62<->device43,2
device36<->device59,2
device13<->device22,2
device57<->device35,2
device90<->device72,2
device33<->device43,2
device7<->device0,2
device29<->device18,2
device15<->device21,2
device97<->device95,2
device70<->device82,2
device83<->device79,2
device78<->device94,2
device29<->device19,2
device34<->device36,2
device60<->device41,2
device81<->device78,2
device47<->device48,2
device34<->device37,2
device76<->device68,2
device93<->device99,2
device97<->device69,2
device18<->device22,2
device55<->device61,2
device16<->device5,2
device98<->device66,2
device88<->device66,2
device33<->device48,2
device71<->device68,2
device27<->device26,2
device82<->device89,2
device29<->device31,2
device68<->device85,2
device5<->device8,2
device2<->device3,2
device43<->device59,2
device25<->device6,2
device63<->device56,2
device83<->device96,2
device80<->device70,2
device24<->device15,2
device2<->device12,2
device95<->device72,2
device88<->device80,2
device23<->device27,2
device91<->device93,2
device4<->device15,2
device43<->device50,2
device56<->device34,2
device99<->device90,2
device30<->device5,2
device38<->device41,2
device82<->device98,2
device89<->device99,2
device74<->device82,2
device50<->device48,2
device57<->device51,2
device44<->device54,2
device72<->device84,2
device86<->device70,2
device14<->device25,2
device85<->device96,2
device55<->device49,2
device80<->device82,2
device1<->device23,2
device6<->device16,2
device51<->device33,2
device0<->device2,2
device66<->device71,2
device33<->device57,2
device60<->device43,2
device88<->device70,2
device53<->device52,2
device58<->device44,2
device31<->device3,2
device93<->device88,2
device90<->device95,2
device58<->device35,2
device43<->device58,2
device64<->device42,2
device41<->device51,2
device89<->device88,2
device28<->device30,2
device61<->device54,2
device22<->device19,2
device74<->device98,2
device9<->device19,2
device53<->device45,2
device2<->device24,2
device87<->device97,2
device31<->device12,2
device88<->device83,2
device11<->device23,2
device98<->device69,2
device88<->device95,2
device79<->device72,2
device14<->device13,2
device53<->device63,2
device13<->device21,2
device15<->device14,2
device52<->device40,2
device23<->device9,2
device99<->device92,2
device32<->device7,2
device98<->device97,2
device71<->device92,2
device63<->device53,2
device67<->device76,2
device28<->device2,2
device13<->device25,2
device79<->device67,2
device28<->device10,2
device33<->device36,2
device35<->device52,2
device62<->device48,2
device42<->device64,2
device95<->device73,2
device41<->device46,2
device19<->device9,2
device1<->device13,2
device47<->device45,2
device92<->device81,2
device32<->device24,2
device50<->device38,2
device73<->device87,2
device86<->device82,2
device39<->device51,2
device18<->device23,2
device78<->device71,2
device93<->device84,2
device90<->device99,2
device34<->device40,2
device48<->device62,2
device58<->device47,2
device58<->device41,2
device5<->device2,2
device51<->device65,2
device94<->device72,2
device60<->device50,2
device39<->device49,2
device56<->device38,2
device24<->device32,2
device11<->device2,2
device27<->device19,2
device99<->device80,2
device75<->device96,2
device79<->device82,2
device10<->device14,2
device84<->device86,2
device90<->device87,2
device82<->device79,2
device74<->device86,2
device72<->device76,2
device45<->device46,2
device38<->device33,2
device45<->device44,2
device21<->device31,2
device68<->device92,2
device78<->device88,2
device97<->device74,2
device24<->device18,2
device39<->device54,2
device89<->device73,2
device38<->device40,2
device68<->device86,2
device80<->device83,2
device65<->device39,2
device66<->device78,2
device50<->device64,2
device5<->device21,2
device22<->device20,2
device13<->device7,2
device15<->device8,2
device34<->device44,2
device58<->device57,2
device15<->device10,2
device98<->device99,2
device51<->device46,2
device8<->device14,2
device71<->device94,2
device73<->device98,2
device46<->device57,2
device52<->device53,2
device43<->device49,2
device15<->device13,2
device28<->device23,2
device88<->device76,2
device25<->device27,2
device34<->device52,2
device68<->device66,2
device41<->device47,2
device74<->device95,2
device58<->device63,2
device24<->device9,2
device98<->device94,2
device44<->device33,2
device93<->device77,2
device28<->device1,2
device27<->device31,2
device6<->device2,2
device37<->device59,2
device61<->device52,2
device19<->device7,2
device65<->device58,2
device79<->device88,2
device88<->device73,2
device53<->device41,2
device26<->device0,2
device88<->device75,2
device28<->device7,2
device76<->device98,2
device87<->device98,2
device78<->device73,1
device71<->device90,1
device66<->device81,1
device87<->device90,1
device74<->device73,1
device59<->device49,1
device36<->device44,1
device4<->device23,1
device65<->device51,1
device49<->device59,1
device32<->device19,1
device37<->device49,1
device90<->device97,1
device0<->device19,1
device73<->device72,1
device38<->device63,1
device20<->device25,1
device27<->device14,1
device50<->device61,1
device31<->device18,1
device82<->device81,1
device97<->device92,1
device46<->device43,1
device41<->device34,1
device85<->device92,1
device66<->device95,1
device90<->device67,1
device76<->device91,1
device3<->device5,1
device58<->device50,1
device85<->device93,1
device43<->device53,1
device13<->device16,1
device90<->device91,1
device49<->device39,1
device85<->device99,1
device63<->device38,1
device62<->device63,1
device35<->device38,1
device42<->device43,1
device12<->device8,1
device60<->device42,1
device23<->device29,1
device8<->device11,1
device46<->device33,1
device15<->device23,1
device80<->device99,1
device43<->device45,1
device11<->device22,1
device7<->device22,1
device20<->device28,1
device59<->device61,1
device70<->device89,1
device21<->device16,1
device55<->device47,1
device99<->device89,1
device13<->device12,1
device51<->device40,1
device95<->device79,1
device76<->device87,1
device20<->device17,1
device82<->device95,1
device82<->device76,1
device96<->device95,1
device49<->device56,1
device78<->device87,1
device40<->device51,1
device85<->device86,1
device46<->device50,1
device21<->device26,1
device90<->device93,1
device15<->device24,1
device57<->device49,1
device83<->device78,1
device81<->device89,1
device80<->device85,1
device72<->device99,1
device72<->device69,1
device39<->device65,1
device97<->device87,1
device27<->device30,1
device38<->device39,1
device26<->device22,1
device63<->device42,1
device14<->device1,1
device40<->device55,1
device82<->device94,1
device32<->device22,1
device30<->device19,1
device3<->device8,1
device45<->device35,1
device1<->device22,1
device8<->device2,1
device98<->device68,1
device53<->device39,1
device81<->device80,1
device36<->device61,1
device47<->device41,1
device96<->device82,1
device29<->device8,1
device18<->device21,1
device70<->device91,1
device51<->device63,1
device12<->device26,1
device83<->device71,1
device8<->device29,1
device66<->device83,1
device29<->device25,1
device71<->device88,1
device1<->device12,1
device32<->device18,1
device45<->device53,1
device0<->device7,1
device94<->device81,1
device63<->device37,1
device87<->device73,1
device60<->device37,1
device82<->device78,1
device66<->device94,1
device63<->device65,1
device27<->device1,1
device84<->device79,1
device69<->device83,1
device58<->device53,1
device72<->device96,1
device11<->device15,1
device19<->device23,1
device12<->device25,1
device77<->device94,1
device92<->device72,1
device11<->device25,1
device63<->device33,1
device68<->device84,1
device48<->device51,1
device64<->device58,1
device66<->device75,1
device99<->device85,1
device25<->device14,1
device23<->device12,1
device46<->device38,1
device77<->device80,1
device42<->device54,1
device79<->device76,1
device9<->device18,1
device85<->device89,1
device47<->device38,1
device42<->device51,1
device66<->device85,1
device75<->device71,1
device41<->device54,1
device85<->device78,1
device65<->device52,1
device68<->device87,1
device75<->device70,1
device0<->device23,1
device80<->device71,1
device82<->device99,1
device56<->device53,1
device44<->device41,1
device23<->device20,1
device88<->device69,1
device38<->device62,1
device73<->device78,1
device87<->device76,1
device59<->device35,1
device33<->device53,1
device68<->device95,1
device46<->device41,1
device31<->device29,1
device44<->device42,1
device83<->device86,1
device79<->device86,1
device28<->device19,1
device54<->device42,1
device25<->device22,1
device37<->device33,1
device46<->device35,1
device33<->device59,1
device10<->device8,1
device88<->device79,1
device36<->device33,1
device3<->device26,1
device75<->device99,1
device44<->device63,1
device97<->device93,1
device19<->device31,1
device16<->device4,1
device93<->device68,1
device90<->device73,1
device47<->device59,1
device82<->device77,1
device26<->device23,1
device40<->device54,1
device86<->device77,1
device90<->device96,1
device80<->device88,1
device23<->device4,1
device64<->device59,1
device38<->device44,1
device98<->device85,1
device81<->device66,1
device73<->device94,1
device84<->device95,1
device10<->device1,1
device42<->device59,1
device94<->device87,1
device85<->device72,1
device76<->device67,1
device9<->device21,1
device79<->device89,1
device58<->device65,1
device90<->device82,1
device26<->device3,1
device58<->device48,1
device97<->device71,1
device75<->device88,1
device78<->device83,1
device39<->device59,1
device61<->device60,1
device39<->device35,1
device82<->device70,1
device78<->device86,1
device47<->device44,1
device38<->device45,1
device74<->device79,1
device64<->device46,1
device35<->device43,1
device56<->device33,1
device38<->device37,1
device0<->device31,1
device64<->device57,1
device3<->device24,1
device37<->device40,1
device64<->device41,1
device20<->device6,1
device3<->device29,1
device63<->device55,1
device81<->device72,1
device19<->device8,1
device50<->device52,1
device58<->device62,1
device31<->device0,1
device44<->device50,1
device13<->device2,1
device76<->device89,1
device39<->device37,1
device83<->device75,1
device84<->device87,1
device60<->device57,1
device49<->device62,1
device55<->device48,1
device83<->device76,1
device63<->device34,1
device43<->device62,1
device5<->device19,1
device76<->device83,1
device65<->device44,1
device44<->device64,1
device96<->device71,1
device85<->device70,1
device17<->device2,1
device92<->device78,1
device54<->device58,1
device97<->device67,1
device18<->device15,1
device47<->device46,1
device38<->device53,1
device38<->device54,1
device70<->device75,1
device28<->device22,1
device97<->device76,1
device26<->device19,1
device19<->device14,1
device94<->device71,1
device55<->device54,1
device19<->device29,1
device15<->device0,1
device96<->device85,1
device5<->device11,1
device97<->device83,1
device50<->device60,1
device69<->device77,1
device97<->device99,1
device25<->device13,1
device3<->device10,1
device69<->device81,1
device24<->device1,1
device69<->device91,1
device41<->device37,1
device99<->device97,1
device4<->device6,1
device66<->device73,1
device6<->device24,1
device73<->device99,1
device92<->device96,1
device13<->device30,1
device96<->device75,1
device53<->device62,1
device34<->device64,1
device92<->device94,1
device47<->device60,1
device90<->device78,1
device55<->device45,1
device29<->device11,1
device55<->device44,1
device67<->device83,1
device1<->device20,1
device5<->device25,1
device24<->device3,1
device20<->device32,1
device82<->device97,1
device70<->device72,1
device38<->device59,1
device81<->device73,1
device47<->device52,1
device30<->device27,1
device26<->device10,1
device48<->device63,1
device82<->device91,1
device64<->device54,1
device1<->device6,1
device92<->device98,1
device77<->device88,1
device69<->device70,1
device21<->device22,1
device71<->device72,1
device84<->device88,1
device73<->device79,1
device9<->device4,1
device81<->device94,1
device66<->device68,1
device8<->device24,1
device12<->device10,1
device81<->device77,1
device68<->device94,1
device32<->device14,1
device94<->device91,1
device24<->device16,1
device56<->device54,1
device8<->device17,1
device58<->device46,1
device87<->device95,1
device15<->device28,1
device10<->device23,1
device53<->device35,1
device80<->device98,1
device41<->device62,1
device21<->device23,1
device10<->device13,1
device99<->device73,1
device21<->device12,1
device15<->device31,1
device37<->device38,1
device51<->device58,1
device56<->device60,1
device83<->device99,1
device62<->device59,1
device73<->device83,1
device0<->device24,1
device85<->device81,1
device89<->device95,1
device96<->device87,1
device69<->device89,1
device5<->device13,1
device7<->device9,1
device2<->device14,1
device54<->device47,1
device38<->device43,1
device61<->device47,1
device93<->device89,1
device14<->device11,1
device70<->device81,1
device30<->device3,1
device96<->device99,1
device39<->device53,1
device44<->device52,1
device95<->device85,1
device46<->device62,1
device51<->device49,1
device94<->device83,1
device38<->device57,1
device61<->device58,1
device71<->device69,1
device36<->device49,1
device22<->device1,1
device83<->device77,1
device50<->device57,1
device74<->device75,1
device4<->device2,1
device25<->device23,1
device48<->device41,1
device93<->device91,1
device65<->device36,1
device30<->device25,1
device18<->device0,1
device56<->device46,1
device32<->device6,1
device44<->device46,1
device49<->device47,1
device56<->device59,1
device89<->device86,1
device80<->device91,1
device19<->device15,1
device89<->device93,1
device45<->device36,1
device79<->device84,1
device79<->device97,1
device67<->device73,1
device87<->device94,1
device70<->device78,1
device75<->device90,1
device92<->device83,1
device75<->device76,1
device68<->device75,1
device37<->device35,1
device78<->device77,1
device60<->device51,1
device50<->device47,1
device68<->device89,1
device63<->device46,1
device98<->device82,1
device48<->device61,1
device20<->device5,1
device63<->device51,1
device80<->device68,1
device78<->device95,1
device77<->device72,1
device22<->device8,1
device79<->device85,1
device89<->device80,1
device74<->device66,1
device50<->device40,1
device48<->device60,1
device19<->device11,1
device95<->device74,1
device8<->device3,1
device10<->device3,1
device90<->device74,1
device93<->device70,1
device89<->device75,1
device73<->device77,1
device74<->device88,1
device46<->device39,1
device64<->device47,1
device78<->device97,1
device41<->device61,1
device1<->device30,1
device42<->device37,1
device81<->device74,1
device72<->device87,1
device38<->device65,1
device92<->device90,1
device11<->device16,1
device47<->device39,1
device22<->device7,1
device78<->device76,1
device33<->device47,1
device1<->device10,1
device98<->device83,1
device79<->device93,1
device88<->device90,1
device84<->device67,1
device60<->device46,1
device43<->device39,1
device59<->device50,1
device34<->device43,1
device75<->device85,1
device90<->device69,1
device20<->device30,1
device2<->device25,1
device74<->device69,1
device89<->device70,1
device31<->device20,1
device99<->device67,1
device41<->device33,1
device2<->device15,1
device61<->device59,1
device95<->device83,1
device6<->device1,1
device46<->device65,1
device4<->device14,1
device56<->device48,1
device88<->device78,1
device24<->device23,1
device92<->device76,1
device28<->device31,1
device69<->device73,1
device70<->device87,1
device29<->device5,1
device61<->device64,1
device85<->device75,1
device75<->device93,1
device3<->device6,1
device19<->device21,1
device5<->device7,1
device4<->device28,1
device54<->device65,1
device46<->device40,1
device71<->device70,1
device15<->device19,1
device16<->device8,1
device98<->device71,1
device99<->device86,1
device66<->device69,1
device42<->device48,1
device8<->device26,1
device13<->device31,1
device91<->device84,1
device48<->device40,1
device85<->device68,1
device47<->device43,1
device76<->device88,1
device28<->device25,1
device74<->device94,1
device48<->device64,1
device29<->device3,1
device54<->device64,1
device31<->device17,1
device97<->device78,1
device19<->device32,1
device43<->device65,1
device12<->device20,1
device65<->device63,1
device79<->device87,1
device73<->device69,1
device26<->device20,1
device56<->device35,1
device83<->device98,1
device72<->device79,1
device82<->device69,1
device16<->device23,1
device52<->device61,1
device97<->device73,1
device11<->device8,1
device84<->device69,1
device93<->device71,1
device98<->device95,1
device60<->device64,1
device28<->device29,1
device76<->device90,1
device71<->device66,1
device39<->device62,1
device51<->device61,1
device86<->device74,1
device33<->device60,1
device6<->device8,1
device81<->device90,1
device61<->device37,1
device66<->device89,1
device8<->device27,1
device43<->device42,1
device94<->device93,1
device57<->device43,1
device15<->device22,1
device4<->device22,1
device61<->device36,1
device0<->device8,1
device5<->device23,1
device92<->device67,1
device40<->device33,1
device71<->device86,1
device49<->device35,1
device59<->device58,1
device90<->device76,1
device14<->device18,1
device81<->device76,1
device20<->device4,1
device92<->device75,1
device30<->device16,1
device97<->device72,1
device66<->device77,1
device93<->device85,1
device17<->device31,1
device39<->device56,1
device92<->device70,1
device82<->device74,1
device55<->device59,1
device4<->device32,1
device26<->device12,1
device69<->device84,1
device13<->device17,1
device58<->device49,1
device79<->device78,1
device15<->device25,1
device0<->device5,1
device77<->device87,1
device47<->device61,1
device92<->device73,1
device72<->device80,1
device37<->device44,1
device23<->device31,1
device77<->device99,1
device34<->device62,1
device2<->device0,1
device21<->device6,1
device8<->device5,1
device72<->device82,1
device77<->device97,1
device50<->device36,1
device38<->device61,1
device49<->device63,1
device51<->device48,1
device77<->device73,1
device3<->device32,1
device32<->device5,1
device45<->device34,1
device21<->device18,1
device71<->device95,1
device6<->device20,1
device54<->device63,1
device79<->device94,1
device5<->device29,1
device31<->device14,1
device91<->device86,1
device32<->device16,1
device16<->device15,1
device58<->device56,1
device90<->device85,1
device73<->device66,1
device37<->device65,1
device27<->device22,1
device1<->device18,1
device68<->device99,1
device7<->device16,1
device78<->device85,1
device6<->device5,1
device63<->device58,1
device94<->device89,1
device48<->device47,1
device11<->device19,1
device67<->device92,1
device57<->device45,1
device92<->device86,1
device35<->device49,1
device57<->device37,1
device22<->device29,1
device96<->device70,1
device2<->device17,1
device77<->device76,1
device15<->device18,1
device54<->device49,1
device73<->device80,1
device27<->device4,1
device55<->device41,1
device60<->device63,1
device4<->device21,1
device78<->device68,1
device42<->device39,1
device64<->device49,1
device16<->device21,1
device76<->device79,1
device80<->device96,1
device33<->device54,1
device97<->device70,1
device92<->device99,1
device20<->device27,1
device28<->device0,1
device12<->device18,1
device28<->device27,1
device70<->device67,1
device85<->device91,1
device24<->device4,1
device87<->device85,1
device91<->device79,1
device37<->device36,1
device10<->device25,1
device69<->device94,1
device95<->device68,1
device21<->device9,1
device78<->device92,1
device18<->device12,1
device75<->device73,1
device4<->device17,1
device52<->device39,1
device76<->device66,1
device23<->device11,1
device65<->device40,1
device15<->device5,1
device4<->device11,1
device83<->device67,1
device31<->device6,1
device20<->device21,1
device29<->device17,1
device57<->device41,1
device74<->device93,1
device87<->device93,1
device42<->device55,1
device43<->device48,1
device93<->device69,1
device93<->device82,1
device50<->device35,1
device58<->device45,1
device45<->device43,1
device29<->device30,1
device48<->device56,1
device71<->device89,1
device77<->device85,1
device40<->device42,1
device55<->device58,1
device25<->device2,1
device44<->device34,1
device34<->device38,1
device70<->device68,1
device29<->device14,1
device1<->device4,1
device39<->device63,1
device68<->device76,1
device98<->device75,1
device79<->device90,1
device25<->device15,1
device98<->device78,1
device21<->device28,1
device54<->device45,1
device21<->device13,1
device10<->device5,1
device25<->device21,1
device32<->device31,1
device46<->device51,1
device54<->device62,1
device81<->device88,1
device44<->device65,1
device14<->device7,1
device66<->device93,1
device3<->device25,1
device56<->device51,1
device15<->device7,1
device4<->device1,1
device75<->device74,1
device4<->device10,1
device43<->device38,1
device12<->device17,1
device42<->device41,1
device92<->device68,1
device60<->device47,1
device86<->device88,1
device81<->device98,1
device2<->device23,1
device45<->device57,1
device2<->device31,1
device5<->device27,1
device29<->device12,1
device53<->device48,1
device67<->device74,1
device47<->device35,1
device88<->device91,1
device3<->device0,1
device63<->device48,1
device34<->device53,1
device89<->device66,1
device33<->device34,1
device76<->device77,1
device20<->device8,1
device2<->device13,1
device60<->device39,1
device39<->device34,1
device24<->device7,1
device68<->device81,1
device22<->device25,1
device4<->device19,1
device42<->device46,1
device97<->device84,1
device98<->device91,1
device4<->device27,1
device57<->device59,1
device29<->device28,1
device0<->device21,1
device95<->device81,1
device12<->device29,1
device72<->device94,1
device84<->device70,1
device87<->device79,1
device28<->device11,1
device48<->device45,1
device96<->device93,1
device68<->device79,1
device26<->device32,1
device12<->device27,1
device28<->device18,1
device48<->device42,1
device29<->device20,1
device22<->device9,1
device59<->device62,1
device91<->device87,1
device61<->device63,1
device6<->device19,1
device74<->device84,1
device33<->device40,1
device23<->device21,1
device63<->device54,1
device24<->device27,1
device82<->device86,1
device40<->device59,1
device0<->device4,1
device58<->device54,1
device86<->device93,1
device70<->device77,1
device37<->device48,1
device32<->device21,1
device63<->device52,1
device53<->device61,1
device86<->device85,1
device43<->device40,1
device67<->device87,1
device11<->device28,1
device75<->device72,1
device49<->device57,1
device53<->device58,1
device69<->device78,1
device14<->device3,1
device70<->device86,1
device84<->device66,1
device49<->device46,1
device16<->device0,1
device49<->device61,1
device29<->device21,1
device67<->device89,1
device61<->device35,1
device96<->device74,1
device24<->device28,1
device51<->device54,1
device82<->device72,1
device53<->device38,1
device83<->device72,1
device63<->device57,1
device89<->device76,1
device71<->device81,1
device42<->device34,1
device77<->device68,1
device99<->device76,1
device74<->device68,1
device69<->device80,1
device71<->device74,1
device0<->device27,1
device45<->device37,1
device86<->device78,1
device50<->device39,1
device16<->device14,1
device41<->device63,1
device7<->device32,1
device35<->device37,1
device23<->device18,1
device33<->device35,1
device21<->device0,1
device27<->device0,1
device80<->device69,1
device60<->device55,1
device11<->device10,1
device89<->device81,1
device70<->device74,1
device16<->device29,1
device27<->device6,1
device88<->device72,1
device38<->device55,1
device8<->device4,1
device5<->device3,1
device71<->device67,1
device95<->device78,1
device55<->device43,1
device77<->device92,1
device98<->device72,1
device23<->device25,1
device84<->device81,1
device28<->device15,1
device46<->device53,1
device52<->device55,1
