pair,contact_times
device2<->device40,1
device76<->device75,1
device17<->device10,1
device63<->device95,1
device41<->device45,1
device46<->device25,1
device35<->device63,1
device58<->device59,1
device38<->device88,1
device24<->device71,1
device47<->device79,1
device76<->device6,1
device80<->device61,1
device92<->device64,1
device24<->device92,1
device8<->device50,1
device51<->device8,1
device96<->device45,1
device67<->device35,1
device60<->device95,1
device34<->device32,1
device65<->device25,1
device10<->device61,1
device78<->device82,1
device24<->device57,1
device7<->device98,1
device87<->device99,1
device55<->device13,1
device52<->device72,1
device85<->device33,1
device7<->device82,1
device38<->device97,1
device82<->device38,1
device44<->device35,1
device58<->device87,1
device35<->device30,1
device71<->device95,1
device92<->device0,1
device49<->device52,1
device44<->device45,1
device74<->device92,1
device94<->device74,1
device5<->device28,1
device66<->device26,1
device11<->device46,1
device18<->device67,1
device97<->device67,1
device97<->device74,1
device46<->device65,1
device19<->device4,1
device7<->device21,1
device39<->device21,1
device56<->device43,1
device46<->device66,1
device58<->device4,1
device93<->device11,1
device14<->device16,1
device60<->device38,1
device45<->device61,1
device65<->device38,1
device18<->device48,1
device75<->device45,1
device25<->device8,1
device0<->device78,1
device18<->device16,1
device92<->device86,1
device27<->device21,1
device68<->device24,1
device94<->device69,1
device48<->device37,1
device3<->device61,1
device10<->device97,1
device27<->device90,1
device48<->device27,1
device76<->device78,1
device78<->device93,1
device65<->device56,1
device59<->device35,1
device25<->device53,1
device94<->device81,1
device67<->device52,1
device98<->device59,1
device5<->device84,1
device53<->device8,1
device74<->device34,1
device66<->device6,1
device59<->device46,1
device31<->device64,1
device11<->device55,1
device50<->device0,1
device84<->device47,1
device51<->device62,1
device62<->device18,1
device49<->device14,1
device22<->device65,1
device5<->device72,1
device92<->device4,1
device73<->device50,1
device52<->device38,1
device13<->device93,1
device29<->device33,1
device91<->device37,1
device7<->device9,1
device87<->device16,1
device65<->device82,1
device98<->device76,1
device11<->device19,1
device98<->device42,1
device92<->device75,1
device69<->device31,1
device32<->device93,1
device59<->device96,1
device83<->device60,1
device90<->device43,1
device11<->device24,1
device16<->device54,1
device15<->device74,1
device21<->device83,1
device18<->device91,1
device31<->device36,1
device34<->device55,1
device9<->device55,1
device55<->device70,1
device42<->device78,1
device31<->device77,1
device55<->device86,1
device28<->device10,1
device80<->device42,1
device43<->device46,1
device99<->device78,1
device55<->device7,1
device78<->device76,1
device23<->device44,1
device87<->device32,1
device46<->device77,1
device61<->device30,1
device59<->device77,1
device73<->device79,1
device29<->device9,1
device1<->device73,1
device51<->device65,1
device74<->device6,1
device70<->device7,1
device79<->device94,1
device62<->device86,1
device99<->device60,1
device24<->device78,1
device87<->device36,1
device6<->device77,1
device79<->device42,1
device84<->device26,1
device70<->device57,1
device40<->device11,1
device46<->device86,1
device2<->device41,1
device10<->device23,1
device95<->device74,1
device93<->device59,1
device75<->device30,1
device18<->device51,1
device38<->device68,1
device14<->device75,1
device94<->device32,1
device49<->device17,1
device75<->device43,1
device37<->device77,1
device34<->device8,1
device3<->device58,1
device18<->device95,1
device82<->device89,1
device18<->device74,1
device67<->device94,1
device12<->device33,1
device34<->device0,1
device60<->device7,1
device31<->device71,1
device72<->device22,1
device22<->device49,1
device10<->device87,1
device19<->device33,1
device26<->device39,1
device28<->device55,1
device39<->device37,1
device69<->device28,1
device21<->device61,1
device98<->device80,1
device68<->device45,1
device44<->device6,1
device19<->device5,1
device18<->device17,1
device75<->device80,1
device68<->device35,1
device4<->device86,1
device80<->device89,1
device19<->device58,1
device9<->device95,1
device61<->device7,1
device1<->device76,1
device73<->device9,1
device20<->device40,1
device99<->device63,1
device65<->device54,1
device96<->device94,1
device95<->device21,1
device20<->device95,1
device99<->device33,1
device98<->device95,1
device25<->device84,1
device23<->device26,1
device63<->device12,1
device48<->device9,1
device18<->device49,1
device97<->device29,1
device88<->device2,1
device43<->device90,1
device38<->device0,1
device84<->device23,1
device29<->device10,1
device55<->device35,1
device71<->device27,1
device54<->device73,1
device92<->device44,1
device51<->device81,1
device86<->device87,1
device80<->device0,1
device69<->device55,1
device6<->device5,1
device46<->device63,1
device71<->device65,1
device37<->device73,1
device97<->device84,1
device25<->device89,1
device49<->device58,1
device12<->device18,1
device28<->device4,1
device7<->device86,1
device73<->device94,1
device63<->device39,1
device63<->device71,1
device64<->device53,1
device71<->device59,1
device81<->device32,1
device34<->device53,1
device75<->device24,1
device91<->device51,1
device79<->device2,1
device32<->device99,1
device17<->device31,1
device89<->device77,1
device88<->device78,1
device81<->device49,1
device60<->device40,1
device24<->device5,1
device20<->device30,1
device2<->device57,1
device90<->device82,1
device51<->device45,1
device50<->device73,1
device25<->device56,1
device47<->device19,1
device90<->device12,1
device50<->device31,1
device59<->device8,1
device23<->device83,1
device99<->device64,1
device98<->device87,1
device89<->device20,1
device98<->device21,1
device39<->device87,1
device67<->device81,1
device1<->device11,1
device21<->device25,1
device55<->device18,1
device11<->device52,1
device50<->device45,1
device40<->device71,1
device99<->device39,1
device82<->device6,1
device62<->device37,1
device53<->device46,1
device48<->device86,1
device35<->device97,1
device54<->device28,1
device69<->device46,1
device88<->device95,1
device14<->device35,1
device84<->device79,1
device5<->device65,1
device62<->device96,1
device91<->device80,1
device76<->device28,1
device48<->device35,1
device39<->device96,1
device5<->device31,1
device97<->device28,1
device51<->device61,1
device83<->device24,1
device83<->device47,1
device83<->device57,1
device85<->device2,1
device87<->device86,1
device70<->device78,1
device88<->device96,1
device90<->device55,1
device61<->device56,1
device66<->device3,1
device72<->device3,1
device69<->device81,1
device19<->device75,1
device61<->device58,1
device53<->device47,1
device42<->device45,1
device79<->device0,1
device29<->device95,1
device68<->device25,1
device28<->device18,1
device59<->device11,1
device79<->device93,1
device68<->device26,1
device71<->device78,1
device58<->device29,1
device56<->device83,1
device20<->device68,1
device29<->device45,1
device79<->device83,1
device81<->device23,1
device24<->device85,1
device65<->device49,1
device94<->device53,1
device28<->device76,1
device77<->device52,1
device61<->device66,1
device69<->device63,1
device27<->device51,1
device21<->device65,1
device11<->device7,1
device15<->device89,1
device66<->device8,1
device25<->device54,1
device79<->device37,1
device98<->device71,1
device22<->device75,1
device97<->device46,1
device2<->device93,1
device64<->device41,1
device63<->device44,1
device5<->device18,1
device25<->device69,1
device65<->device79,1
device79<->device82,1
device91<->device44,1
device40<->device20,1
device28<->device79,1
device77<->device60,1
device73<->device81,1
device92<->device45,1
device53<->device63,1
device54<->device68,1
device19<->device21,1
device3<->device40,1
device42<->device64,1
device77<->device8,1
device19<->device45,1
device36<->device28,1
device18<->device84,1
device57<->device39,1
device9<->device17,1
device92<->device3,1
device29<->device61,1
device37<->device33,1
device64<->device24,1
device32<->device22,1
device95<->device32,1
device35<->device92,1
device8<->device28,1
device82<->device94,1
device70<->device53,1
device54<->device13,1
device37<->device4,1
device59<->device16,1
device37<->device28,1
device61<->device47,1
device57<->device51,1
device53<->device81,1
device56<->device76,1
device7<->device72,1
device31<->device35,1
device69<->device10,1
device16<->device24,1
device77<->device75,1
device11<->device43,1
device74<->device36,1
device35<->device53,1
device7<->device3,1
device23<->device25,1
device94<->device46,1
device93<->device70,1
device86<->device63,1
device33<->device29,1
device22<->device71,1
device93<->device94,1
device41<->device36,1
device83<->device73,1
device88<->device70,1
device66<->device58,1
device53<->device86,1
device15<->device29,1
device26<->device40,1
device39<->device42,1
device61<->device4,1
device32<->device68,1
device85<->device65,1
device95<->device34,1
device34<->device24,1
device69<->device37,1
device9<->device58,1
device16<->device99,1
device86<->device68,1
device5<->device70,1
device90<->device30,1
device82<->device95,1
device84<->device62,1
device6<->device70,1
device45<->device41,1
device47<->device91,1
device99<->device58,1
device44<->device26,1
device3<->device32,1
device6<->device46,1
device29<->device79,1
device31<->device45,1
device91<->device66,1
device21<->device52,1
